"","year","month","season","occ.sess","occasion","session","site","trt","food_trt","helm_trt","tag","firstcap","trap","x","y","sex","season_breeder"
"640",2021,"july","summer","3.1",3,1,"vaarinkorpi","fed_control","fed","control","219863","1","G6",7,11,"F","nonbreeder"
"641",2021,"aug","summer","4.3",4,3,"radio","fed_control","fed","control","219864","1","G1",7,1,"F","breeder"
"642",2021,"aug","summer","4.4",4,4,"radio","fed_control","fed","control","219864","0","G2",7,3,"F","breeder"
"643",2021,"aug","summer","4.3",4,3,"hevonen","unfed_control","unfed","control","219865","1","D5",4,10,"F","nonbreeder"
"644",2021,"sept","fall","5.1",5,1,"hevonen","unfed_control","unfed","control","219865","0","D5",4,10,"F","nonbreeder"
"645",2021,"sept","fall","5.3",5,3,"hevonen","unfed_control","unfed","control","219865","0","G6",7,11,"F","nonbreeder"
"646",2021,"oct","fall","6.1",6,1,"hevonen","unfed_control","unfed","control","219865","0","E6",5,11,"F","nonbreeder"
"647",2021,"oct","fall","6.3",6,3,"hevonen","unfed_control","unfed","control","219865","0","G6",7,11,"F","nonbreeder"
"648",2021,"july","summer","3.1",3,1,"vaarinkorpi","fed_control","fed","control","219867","1","A2",1,3,"F","nonbreeder"
"649",2021,"july","summer","3.3",3,3,"vaarinkorpi","fed_control","fed","control","219867","0","A2",1,3,"F","nonbreeder"
"650",2021,"aug","summer","4.1",4,1,"asema","unfed_control","unfed","control","219868","1","A2",1,3,"F","nonbreeder"
"651",2021,"aug","summer","4.2",4,2,"asema","unfed_control","unfed","control","219868","0","A2",1,3,"F","nonbreeder"
"652",2021,"aug","summer","4.3",4,3,"asema","unfed_control","unfed","control","219868","0","A2",1,3,"F","nonbreeder"
"653",2021,"aug","summer","4.4",4,4,"asema","unfed_control","unfed","control","219868","0","A2",1,3,"F","nonbreeder"
"654",2021,"sept","fall","5.1",5,1,"asema","unfed_control","unfed","control","219868","0","C2",3,3,"F","nonbreeder"
"655",2021,"sept","fall","5.2",5,2,"asema","unfed_control","unfed","control","219868","0","C2",3,3,"F","nonbreeder"
"656",2021,"sept","fall","5.3",5,3,"asema","unfed_control","unfed","control","219868","0","C3",3,5,"F","nonbreeder"
"657",2021,"sept","fall","5.4",5,4,"asema","unfed_control","unfed","control","219868","0","C3",3,5,"F","nonbreeder"
"658",2021,"aug","summer","4.3",4,3,"janakkala","fed_deworm","fed","deworm","219869","1","A4",1,7,"F","nonbreeder"
"659",2021,"july","summer","3.2",3,2,"kiirastuli","unfed_deworm","unfed","deworm","219870","1","K2",11,3,"F","breeder"
"660",2021,"aug","summer","4.1",4,1,"kiirastuli","unfed_deworm","unfed","deworm","219870","0","K3",11,5,"F","breeder"
"661",2021,"sept","fall","5.1",5,1,"kiirastuli","unfed_deworm","unfed","deworm","219870","0","J2",10,4,"F","breeder"
"662",2021,"sept","fall","5.2",5,2,"kiirastuli","unfed_deworm","unfed","deworm","219870","0","K2",11,3,"F","breeder"
"663",2021,"sept","fall","5.4",5,4,"kiirastuli","unfed_deworm","unfed","deworm","219870","0","J1",10,2,"F","breeder"
"664",2021,"oct","fall","6.1",6,1,"kiirastuli","unfed_deworm","unfed","deworm","219870","0","J5",10,10,"F","breeder"
"665",2021,"oct","fall","6.3",6,3,"kiirastuli","unfed_deworm","unfed","deworm","219870","0","H5",8,10,"F","breeder"
"666",2021,"oct","fall","6.4",6,4,"kiirastuli","unfed_deworm","unfed","deworm","219870","0","K6",11,11,"F","breeder"
"667",2021,"aug","summer","4.4",4,4,"janakkala","fed_deworm","fed","deworm","219871","1","E6",5,11,"M","nonbreeder"
"668",2021,"oct","fall","6.1",6,1,"janakkala","fed_deworm","fed","deworm","219871","0","E6",5,11,"M","nonbreeder"
"669",2021,"july","summer","3.1",3,1,"vaarinkorpi","fed_control","fed","control","219872","1","A1",1,1,"F","breeder"
"670",2021,"july","summer","3.3",3,3,"vaarinkorpi","fed_control","fed","control","219872","0","C1",3,1,"F","breeder"
"671",2021,"july","summer","3.4",3,4,"vaarinkorpi","fed_control","fed","control","219872","0","C1",3,1,"F","breeder"
"672",2021,"aug","summer","4.1",4,1,"vaarinkorpi","fed_control","fed","control","219872","0","C1",3,1,"F","breeder"
"673",2021,"aug","summer","4.3",4,3,"vaarinkorpi","fed_control","fed","control","219872","0","C1",3,1,"F","breeder"
"674",2021,"aug","summer","4.1",4,1,"kiirastuli","unfed_deworm","unfed","deworm","219873","1","K6",11,11,"F","breeder"
"675",2021,"aug","summer","4.2",4,2,"kiirastuli","unfed_deworm","unfed","deworm","219873","0","E6",5,11,"F","breeder"
"676",2021,"sept","fall","5.2",5,2,"kiirastuli","unfed_deworm","unfed","deworm","219873","0","E6",5,11,"F","breeder"
"677",2021,"sept","fall","5.3",5,3,"kiirastuli","unfed_deworm","unfed","deworm","219873","0","I6",9,11,"F","breeder"
"678",2021,"sept","fall","5.4",5,4,"kiirastuli","unfed_deworm","unfed","deworm","219873","0","K6",11,11,"F","breeder"
"679",2021,"oct","fall","6.1",6,1,"kiirastuli","unfed_deworm","unfed","deworm","219873","0","H5",8,10,"F","breeder"
"680",2021,"oct","fall","6.3",6,3,"kiirastuli","unfed_deworm","unfed","deworm","219873","0","J5",10,10,"F","breeder"
"681",2021,"oct","fall","6.4",6,4,"kiirastuli","unfed_deworm","unfed","deworm","219873","0","G6",7,11,"F","breeder"
"682",2021,"july","summer","3.2",3,2,"kuoppa","fed_control","fed","control","219874","1","J3",10,6,"F","breeder"
"683",2021,"july","summer","3.1",3,1,"asema","unfed_control","unfed","control","219876","1","J1",10,2,"M","nonbreeder"
"684",2021,"july","summer","3.4",3,4,"asema","unfed_control","unfed","control","219876","0","K2",11,3,"M","nonbreeder"
"685",2021,"july","summer","3.3",3,3,"asema","unfed_control","unfed","control","219877","1","K3",11,5,"M","breeder"
"686",2021,"aug","summer","4.1",4,1,"hevonen","unfed_control","unfed","control","219878","1","I6",9,11,"M","breeder"
"687",2021,"aug","summer","4.3",4,3,"hevonen","unfed_control","unfed","control","219879","1","I6",9,11,"F","nonbreeder"
"688",2021,"sept","fall","5.3",5,3,"hevonen","unfed_control","unfed","control","219879","0","I6",9,11,"F","nonbreeder"
"689",2021,"oct","fall","6.1",6,1,"hevonen","unfed_control","unfed","control","219879","0","K6",11,11,"F","nonbreeder"
"690",2021,"oct","fall","6.3",6,3,"hevonen","unfed_control","unfed","control","219879","0","K5",11,9,"F","nonbreeder"
"691",2021,"oct","fall","6.4",6,4,"hevonen","unfed_control","unfed","control","219879","0","J5",10,10,"F","nonbreeder"
"692",2021,"july","summer","3.1",3,1,"vaarinkorpi","fed_control","fed","control","219880","1","B5",2,10,"M","breeder"
"693",2021,"july","summer","3.3",3,3,"vaarinkorpi","fed_control","fed","control","219880","0","B5",2,10,"M","breeder"
"694",2021,"july","summer","3.4",3,4,"vaarinkorpi","fed_control","fed","control","219880","0","B5",2,10,"M","breeder"
"695",2021,"aug","summer","4.1",4,1,"talo","fed_deworm","fed","deworm","219881","1","G5",7,9,"M","breeder"
"696",2021,"aug","summer","4.3",4,3,"janakkala","fed_deworm","fed","deworm","219882","1","C2",3,3,"F","nonbreeder"
"697",2021,"sept","fall","5.3",5,3,"janakkala","fed_deworm","fed","deworm","219882","0","E1",5,1,"F","nonbreeder"
"698",2021,"oct","fall","6.1",6,1,"janakkala","fed_deworm","fed","deworm","219882","0","G1",7,1,"F","nonbreeder"
"699",2021,"oct","fall","6.3",6,3,"janakkala","fed_deworm","fed","deworm","219882","0","G1",7,1,"F","nonbreeder"
"700",2021,"july","summer","3.3",3,3,"asema","unfed_control","unfed","control","219883","1","K3",11,5,"M","nonbreeder"
"701",2021,"aug","summer","4.1",4,1,"talo","fed_deworm","fed","deworm","219884","1","G5",7,9,"F","breeder"
"702",2021,"aug","summer","4.3",4,3,"janakkala","fed_deworm","fed","deworm","219885","1","K4",11,7,"F","nonbreeder"
"703",2021,"july","summer","3.2",3,2,"ketunpesa","unfed_deworm","unfed","deworm","219886","1","H4",8,8,"F","nonbreeder"
"704",2021,"aug","summer","4.4",4,4,"vaarinkorpi","fed_control","fed","control","219887","1","C5",3,9,"M","nonbreeder"
"705",2021,"sept","fall","5.1",5,1,"vaarinkorpi","fed_control","fed","control","219887","0","E6",5,11,"M","nonbreeder"
"706",2021,"aug","summer","4.4",4,4,"hevonen","unfed_control","unfed","control","219888","1","J1",10,2,"M","nonbreeder"
"707",2021,"july","summer","3.1",3,1,"talo","fed_deworm","fed","deworm","219889","1","D3",4,6,"F","breeder"
"708",2021,"july","summer","3.3",3,3,"talo","fed_deworm","fed","deworm","219889","0","D1",4,2,"F","breeder"
"709",2021,"july","summer","3.4",3,4,"talo","fed_deworm","fed","deworm","219889","0","C4",3,7,"F","breeder"
"710",2021,"aug","summer","4.1",4,1,"talo","fed_deworm","fed","deworm","219889","0","D1",4,2,"F","breeder"
"711",2021,"aug","summer","4.3",4,3,"talo","fed_deworm","fed","deworm","219889","0","C1",3,1,"F","breeder"
"712",2021,"aug","summer","4.4",4,4,"talo","fed_deworm","fed","deworm","219889","0","D1",4,2,"F","breeder"
"713",2021,"sept","fall","5.1",5,1,"talo","fed_deworm","fed","deworm","219889","0","C1",3,1,"F","breeder"
"714",2021,"sept","fall","5.2",5,2,"talo","fed_deworm","fed","deworm","219889","0","C1",3,1,"F","breeder"
"715",2021,"sept","fall","5.3",5,3,"talo","fed_deworm","fed","deworm","219889","0","E2",5,3,"F","breeder"
"716",2021,"oct","fall","6.1",6,1,"talo","fed_deworm","fed","deworm","219889","0","G1",7,1,"F","breeder"
"717",2021,"oct","fall","6.3",6,3,"talo","fed_deworm","fed","deworm","219889","0","C1",3,1,"F","breeder"
"718",2021,"july","summer","3.1",3,1,"asema","unfed_control","unfed","control","219890","1","J5",10,10,"M","breeder"
"719",2021,"july","summer","3.4",3,4,"asema","unfed_control","unfed","control","219890","0","K3",11,5,"M","breeder"
"720",2021,"aug","summer","4.1",4,1,"asema","unfed_control","unfed","control","219890","0","K2",11,3,"M","breeder"
"721",2021,"aug","summer","4.2",4,2,"asema","unfed_control","unfed","control","219890","0","K3",11,5,"M","breeder"
"722",2021,"aug","summer","4.3",4,3,"asema","unfed_control","unfed","control","219890","0","K4",11,7,"M","breeder"
"723",2021,"aug","summer","4.4",4,4,"asema","unfed_control","unfed","control","219890","0","J2",10,4,"M","breeder"
"724",2021,"aug","summer","4.2",4,2,"talo","fed_deworm","fed","deworm","219891","1","G1",7,1,"F","nonbreeder"
"725",2021,"aug","summer","4.1",4,1,"talo","fed_deworm","fed","deworm","219892","1","C1",3,1,"F","breeder"
"726",2021,"aug","summer","4.2",4,2,"talo","fed_deworm","fed","deworm","219892","0","C2",3,3,"F","breeder"
"727",2021,"oct","fall","6.1",6,1,"talo","fed_deworm","fed","deworm","219892","0","D3",4,6,"F","breeder"
"728",2021,"aug","summer","4.2",4,2,"talo","fed_deworm","fed","deworm","219893","1","A2",1,3,"F","nonbreeder"
"729",2021,"july","summer","3.3",3,3,"mustikka","unfed_deworm","unfed","deworm","219894","1","B4",2,8,"M","breeder"
"730",2021,"aug","summer","4.4",4,4,"vaarinkorpi","fed_control","fed","control","219895","1","A5",1,9,"M","nonbreeder"
"731",2021,"sept","fall","5.1",5,1,"vaarinkorpi","fed_control","fed","control","219895","0","A5",1,9,"M","nonbreeder"
"732",2021,"sept","fall","5.4",5,4,"vaarinkorpi","fed_control","fed","control","219895","0","A4",1,7,"M","nonbreeder"
"733",2021,"oct","fall","6.1",6,1,"vaarinkorpi","fed_control","fed","control","219895","0","A5",1,9,"M","nonbreeder"
"734",2021,"oct","fall","6.3",6,3,"vaarinkorpi","fed_control","fed","control","219895","0","B5",2,10,"M","nonbreeder"
"735",2021,"aug","summer","4.1",4,1,"asema","unfed_control","unfed","control","219896","1","A1",1,1,"M","breeder"
"736",2021,"aug","summer","4.1",4,1,"talo","fed_deworm","fed","deworm","219897","1","G5",7,9,"M","nonbreeder"
"737",2021,"aug","summer","4.3",4,3,"hevonen","unfed_control","unfed","control","219898","1","E1",5,1,"F","nonbreeder"
"738",2021,"sept","fall","5.3",5,3,"hevonen","unfed_control","unfed","control","219898","0","G1",7,1,"F","nonbreeder"
"739",2021,"oct","fall","6.3",6,3,"hevonen","unfed_control","unfed","control","219898","0","I1",9,1,"F","nonbreeder"
"740",2021,"aug","summer","4.1",4,1,"helmipollo","unfed_control","unfed","control","219899","1","D2",4,4,"F","nonbreeder"
"741",2021,"aug","summer","4.3",4,3,"helmipollo","unfed_control","unfed","control","219899","0","D1",4,2,"F","nonbreeder"
"742",2021,"aug","summer","4.4",4,4,"helmipollo","unfed_control","unfed","control","219899","0","E2",5,3,"F","nonbreeder"
"743",2021,"july","summer","3.2",3,2,"puro","fed_deworm","fed","deworm","219900","1","A2",1,3,"F","breeder"
"744",2021,"aug","summer","4.1",4,1,"talo","fed_deworm","fed","deworm","219901","1","H3",8,6,"F","nonbreeder"
"745",2021,"aug","summer","4.4",4,4,"talo","fed_deworm","fed","deworm","219901","0","G4",7,7,"F","nonbreeder"
"746",2021,"sept","fall","5.1",5,1,"talo","fed_deworm","fed","deworm","219901","0","F2",6,4,"F","nonbreeder"
"747",2021,"sept","fall","5.2",5,2,"talo","fed_deworm","fed","deworm","219901","0","F2",6,4,"F","nonbreeder"
"748",2021,"sept","fall","5.3",5,3,"talo","fed_deworm","fed","deworm","219901","0","F3",6,6,"F","nonbreeder"
"749",2021,"sept","fall","5.4",5,4,"talo","fed_deworm","fed","deworm","219901","0","G3",7,5,"F","nonbreeder"
"750",2021,"oct","fall","6.1",6,1,"talo","fed_deworm","fed","deworm","219901","0","F2",6,4,"F","nonbreeder"
"751",2021,"oct","fall","6.3",6,3,"talo","fed_deworm","fed","deworm","219901","0","G2",7,3,"F","nonbreeder"
"752",2021,"oct","fall","6.4",6,4,"talo","fed_deworm","fed","deworm","219901","0","E2",5,3,"F","nonbreeder"
"753",2021,"aug","summer","4.3",4,3,"ketunpesa","unfed_deworm","unfed","deworm","219902","1","I1",9,1,"M","nonbreeder"
"754",2021,"sept","fall","5.1",5,1,"ketunpesa","unfed_deworm","unfed","deworm","219902","0","I1",9,1,"M","nonbreeder"
"755",2021,"july","summer","3.4",3,4,"janakkala","fed_deworm","fed","deworm","219903","1","E3",5,5,"F","breeder"
"756",2021,"aug","summer","4.1",4,1,"janakkala","fed_deworm","fed","deworm","219903","0","E5",5,9,"F","breeder"
"757",2021,"aug","summer","4.4",4,4,"janakkala","fed_deworm","fed","deworm","219903","0","D3",4,6,"F","breeder"
"758",2021,"sept","fall","5.1",5,1,"janakkala","fed_deworm","fed","deworm","219903","0","E3",5,5,"F","breeder"
"759",2021,"sept","fall","5.3",5,3,"janakkala","fed_deworm","fed","deworm","219903","0","E3",5,5,"F","breeder"
"760",2021,"july","summer","3.1",3,1,"janakkala","fed_deworm","fed","deworm","219904","1","B3",2,6,"M","breeder"
"761",2021,"july","summer","3.3",3,3,"radio","fed_control","fed","control","219905","1","B1",2,2,"F","breeder"
"762",2021,"sept","fall","5.1",5,1,"ketunpesa","unfed_deworm","unfed","deworm","219906","0","F1",6,2,"M","breeder"
"763",2021,"july","summer","3.1",3,1,"puro","fed_deworm","fed","deworm","219907","1","H5",8,10,"F","breeder"
"764",2021,"july","summer","3.3",3,3,"puro","fed_deworm","fed","deworm","219907","0","I6",9,11,"F","breeder"
"765",2021,"july","summer","3.4",3,4,"puro","fed_deworm","fed","deworm","219907","0","I6",9,11,"F","breeder"
"766",2021,"aug","summer","4.1",4,1,"puro","fed_deworm","fed","deworm","219907","0","I6",9,11,"F","breeder"
"767",2021,"aug","summer","4.3",4,3,"puro","fed_deworm","fed","deworm","219907","0","J5",10,10,"F","breeder"
"768",2021,"aug","summer","4.4",4,4,"puro","fed_deworm","fed","deworm","219907","0","K5",11,9,"F","breeder"
"769",2021,"aug","summer","4.4",4,4,"asema","unfed_control","unfed","control","219908","1","A6",1,11,"F","breeder"
"770",2021,"july","summer","3.1",3,1,"janakkala","fed_deworm","fed","deworm","219909","1","B2",2,4,"F","breeder"
"771",2021,"aug","summer","4.1",4,1,"janakkala","fed_deworm","fed","deworm","219909","0","B2",2,4,"F","breeder"
"772",2021,"aug","summer","4.2",4,2,"janakkala","fed_deworm","fed","deworm","219909","0","B2",2,4,"F","breeder"
"773",2021,"aug","summer","4.3",4,3,"janakkala","fed_deworm","fed","deworm","219909","0","B2",2,4,"F","breeder"
"774",2021,"aug","summer","4.4",4,4,"janakkala","fed_deworm","fed","deworm","219909","0","A3",1,5,"F","breeder"
"775",2021,"july","summer","3.4",3,4,"kiirastuli","unfed_deworm","unfed","deworm","219910","1","B4",2,8,"M","breeder"
"776",2021,"aug","summer","4.2",4,2,"hevonen","unfed_control","unfed","control","219911","1","J5",10,10,"F","nonbreeder"
"777",2021,"aug","summer","4.4",4,4,"hevonen","unfed_control","unfed","control","219911","0","J5",10,10,"F","nonbreeder"
"778",2021,"july","summer","3.1",3,1,"ketunpesa","unfed_deworm","unfed","deworm","219912","1","B3",2,6,"F","breeder"
"779",2021,"july","summer","3.4",3,4,"ketunpesa","unfed_deworm","unfed","deworm","219912","0","B3",2,6,"F","breeder"
"780",2021,"aug","summer","4.1",4,1,"ketunpesa","unfed_deworm","unfed","deworm","219912","0","B4",2,8,"F","breeder"
"781",2021,"aug","summer","4.2",4,2,"ketunpesa","unfed_deworm","unfed","deworm","219912","0","B3",2,6,"F","breeder"
"782",2021,"aug","summer","4.3",4,3,"ketunpesa","unfed_deworm","unfed","deworm","219912","0","B3",2,6,"F","breeder"
"783",2021,"aug","summer","4.4",4,4,"ketunpesa","unfed_deworm","unfed","deworm","219912","0","B3",2,6,"F","breeder"
"784",2021,"july","summer","3.1",3,1,"kiirastuli","unfed_deworm","unfed","deworm","219913","1","H3",8,6,"F","breeder"
"785",2021,"july","summer","3.2",3,2,"janakkala","fed_deworm","fed","deworm","219914","1","E6",5,11,"M","breeder"
"786",2021,"aug","summer","4.3",4,3,"kuoppa","fed_control","fed","control","219915","1","G1",7,1,"F","breeder"
"787",2021,"july","summer","3.3",3,3,"kuoppa","fed_control","fed","control","219916","1","A2",1,3,"F","breeder"
"788",2021,"aug","summer","4.1",4,1,"kuoppa","fed_control","fed","control","219916","0","A2",1,3,"F","breeder"
"789",2021,"aug","summer","4.3",4,3,"asema","unfed_control","unfed","control","219917","1","K6",11,11,"M","nonbreeder"
"790",2021,"aug","summer","4.4",4,4,"asema","unfed_control","unfed","control","219918","1","B5",2,10,"F","nonbreeder"
"791",2021,"july","summer","3.4",3,4,"hevonen","unfed_control","unfed","control","219919","1","J2",10,4,"M","breeder"
"792",2021,"aug","summer","4.1",4,1,"hevonen","unfed_control","unfed","control","219919","0","J5",10,10,"M","breeder"
"793",2021,"aug","summer","4.3",4,3,"hevonen","unfed_control","unfed","control","219919","0","J3",10,6,"M","breeder"
"794",2021,"july","summer","3.3",3,3,"vaarinkorpi","fed_control","fed","control","219920","1","A2",1,3,"M","nonbreeder"
"795",2021,"july","summer","3.4",3,4,"vaarinkorpi","fed_control","fed","control","219920","0","B2",2,4,"M","nonbreeder"
"796",2021,"july","summer","3.2",3,2,"hevonen","unfed_control","unfed","control","219921","1","J5",10,10,"M","breeder"
"797",2021,"july","summer","3.4",3,4,"hevonen","unfed_control","unfed","control","219921","0","J1",10,2,"M","breeder"
"798",2021,"aug","summer","4.2",4,2,"vaarinkorpi","fed_control","fed","control","219922","1","A2",1,3,"M","nonbreeder"
"799",2021,"july","summer","3.4",3,4,"hevonen","unfed_control","unfed","control","219923","1","K3",11,5,"F","nonbreeder"
"800",2021,"july","summer","3.4",3,4,"janakkala","fed_deworm","fed","deworm","219924","1","A1",1,1,"F","breeder"
"801",2021,"july","summer","3.4",3,4,"radio","fed_control","fed","control","219925","1","J4",10,8,"F","nonbreeder"
"802",2021,"july","summer","3.1",3,1,"mustikka","unfed_deworm","unfed","deworm","219926","1","G6",7,11,"M","breeder"
"803",2021,"aug","summer","4.1",4,1,"mustikka","unfed_deworm","unfed","deworm","219926","0","F4",6,8,"M","breeder"
"804",2021,"aug","summer","4.2",4,2,"mustikka","unfed_deworm","unfed","deworm","219926","0","E2",5,3,"M","breeder"
"805",2021,"aug","summer","4.3",4,3,"mustikka","unfed_deworm","unfed","deworm","219926","0","C4",3,7,"M","breeder"
